Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S2:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S2:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 04/13  10:00:00,9.600000000000002,1.0,64.07381211470255,0.0,0.0,63.35152568398146,0.0,0.0,63.35152568398146,16.200000000000004,1.0,64.3538942834619,48.0,1.0,120.46305514275103,6.0,1.0,64.07381211470255,6.0,1.0,64.07381211470255,20.0,4517134.967208993,0.0 
 04/13  11:00:00,9.600000000000002,1.0,73.65602803097781,0.0,0.0,72.04360123919403,0.0,0.0,72.04360123919403,16.200000000000004,1.0,73.20425225003069,48.0,1.0,137.36896696862574,6.0,1.0,73.65602803097781,6.0,1.0,73.65602803097781,20.0,4420994.016178295,0.0 
 04/13  12:00:00,9.600000000000002,1.0,85.58354163910858,0.0,0.0,82.2454776628619,0.0,0.0,82.2454776628619,16.200000000000004,1.0,82.70451959431824,48.0,1.0,158.27978838225568,6.0,1.0,85.58354163910858,6.0,1.0,85.58354163910858,20.0,4360395.052488104,0.0 
 04/13  13:00:00,9.600000000000002,1.0,120.87536229383409,0.0,0.0,110.91571159754574,16.200000000000004,1.0,114.39511506220267,0.0,0.0,110.91571159754574,48.0,1.0,220.43239627910513,6.0,1.0,120.87536229383409,6.0,1.0,120.87536229383409,20.0,4106622.5745864177,0.0 
 04/13  14:00:00,9.600000000000002,1.0,150.20954012381564,0.0,0.0,128.85305344304164,16.200000000000004,1.0,149.29039897971257,0.0,0.0,128.85305344304164,48.0,1.0,267.1313130761147,6.0,1.0,150.20954012381564,6.0,1.0,150.20954012381564,19.999999999999998,3572620.452717653,0.0 
 04/13  15:00:00,9.600000000000002,1.0,172.00795778430126,0.0,0.0,129.83245305645728,16.200000000000004,1.0,203.46503631079606,0.0,0.0,129.83245305645728,48.0,1.0,293.2751895113008,6.0,1.0,172.00795778430126,6.0,1.0,172.00795778430126,20.0,2919732.645980997,0.0 
 04/13  16:00:00,9.600000000000002,1.0,183.26466158962794,0.0,0.0,120.01174821896773,16.200000000000004,1.0,327.38499615114815,0.0,0.0,120.01174821896773,48.0,1.0,309.69504784311257,6.0,1.0,183.26466158962794,6.0,1.0,183.26466158962794,20.0,2276938.0414488718,0.0 
 04/13  17:00:00,9.600000000000002,1.0,122.16108713937178,0.0,0.0,82.49244843452571,16.200000000000004,1.0,433.48228258199836,0.0,0.0,82.49244843452571,48.0,1.0,239.84141917552234,6.0,1.0,122.16108713937178,6.0,1.0,122.16108713937178,20.0,2140296.9675968948,0.0 
 04/13  18:00:00,2.4000000000000005,0.25,39.36846220272972,16.200000000000004,0.75,55.84668736785565,16.200000000000004,1.0,386.99351858008915,0.0,0.0,38.67461276205613,48.0,1.0,105.70010634243755,1.5,0.25,39.36846220272972,1.5,0.25,39.36846220272972,20.0,2557283.074422075,0.0 
 04/13  19:00:00,0.0,0.0,2.76046158761483,5.4,0.25,7.195961073743988,4.050000000000001,0.25,30.44128519635262,0.0,0.0,2.76046158761483,12.0,0.25,5.5385405829647109,0.0,0.0,2.76046158761483,0.0,0.0,2.76046158761483,19.999999999999998,3262955.7688741388,0.0 
 04/13  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3943895.633904077,0.0 
 04/13  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4346415.544383355,0.0 
 04/13  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4616355.76571505,0.0 
 04/13  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4808971.429397518,0.0 
 04/13  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5009196.387585261,0.0 
 04/14  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,5379775.300175543,0.0 
 04/14  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5715670.778591806,0.0 
 04/14  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5964269.662129333,0.0 
 04/14  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6203278.137976809,0.0 
 04/14  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6421150.280222984,0.0 
 04/14  06:00:00,0.0,0.0,14.000460075889486,16.200000000000004,0.75,28.153464598409454,0.0,0.0,14.000460075889486,12.150000000000003,0.75,117.12763053995465,36.0,0.75,30.525521623587115,0.0,0.0,14.000460075889486,0.0,0.0,14.000460075889486,20.0,6553111.233559465,0.0 
 04/14  07:00:00,4.800000000000001,0.5,82.56974797424089,10.8,0.5,87.85459492607915,0.0,0.0,75.9264485206354,16.200000000000004,1.0,554.8570761145743,48.0,1.0,213.2452986105332,3.0,0.5,82.56974797424089,3.0,0.5,82.56974797424089,20.0,5624460.608180104,0.0 
 04/14  08:00:00,9.600000000000002,1.0,239.10869991512858,0.0,0.0,121.80449695547316,0.0,0.0,121.80449695547316,16.200000000000004,1.0,862.014510943279,48.0,1.0,458.47672526041858,6.0,1.0,239.10869991512858,6.0,1.0,239.10869991512858,20.0,3719791.32857397,0.0 
 04/14  09:00:00,9.600000000000002,1.0,436.79082448211008,0.0,0.0,147.7040426899832,0.0,0.0,147.7040426899832,16.200000000000004,1.0,936.4783698273802,48.0,1.0,695.8683999723905,6.0,1.0,436.79082448211008,6.0,1.0,436.79082448211008,20.0,1775497.368623179,0.0 
 04/14  10:00:00,9.600000000000002,1.0,579.3273615164603,0.0,0.0,159.66945523825303,0.0,0.0,159.66945523825303,16.200000000000004,1.0,777.300628050646,48.0,1.0,850.3954183573969,6.0,1.0,579.3273615164603,6.0,1.0,579.3273615164603,20.0,364498.3997323458,48659.96839227608 
 04/14  11:00:00,9.600000000000002,1.0,666.4210511968371,0.0,0.0,161.5408290385242,0.0,0.0,161.5408290385242,16.200000000000004,1.0,536.0248973471242,48.0,1.0,941.6483880977912,6.0,1.0,666.4210511968371,6.0,1.0,666.4210511968371,20.0,0.0,841979.6425809341 
 04/14  12:00:00,9.600000000000002,1.0,690.1954206108541,0.0,0.0,155.66288247900827,4.050000000000001,0.25,155.69953662283,12.150000000000003,0.75,259.19377641361367,48.0,1.0,968.9084854504415,6.0,1.0,690.1954206108541,6.0,1.0,690.1954206108541,20.0,0.0,1910803.5780702558 
 04/14  13:00:00,9.600000000000002,1.0,654.6698624149676,0.0,0.0,145.31801238707647,16.200000000000004,1.0,308.5518994516647,0.0,0.0,145.31801238707647,48.0,1.0,928.0819337318794,6.0,1.0,654.6698624149676,6.0,1.0,654.6698624149676,20.0,0.0,2764663.041297982 
 04/14  14:00:00,9.600000000000002,1.0,575.1470385529636,0.0,0.0,128.2457927953064,16.200000000000004,1.0,529.7632904404425,0.0,0.0,128.2457927953064,48.0,1.0,831.6833468730013,6.0,1.0,575.1470385529636,6.0,1.0,575.1470385529636,20.0,0.0,3245757.6453032235 
 04/14  15:00:00,9.600000000000002,1.0,448.35836924904899,0.0,0.0,102.78151889725314,16.200000000000004,1.0,693.3879385882729,0.0,0.0,102.78151889725314,48.0,1.0,684.274515722461,6.0,1.0,448.35836924904899,6.0,1.0,448.35836924904899,19.999999999999998,0.0,3206486.768257394 
 04/14  16:00:00,9.600000000000002,1.0,289.3650755439114,0.0,0.0,73.60606545387484,16.200000000000004,1.0,774.4107109509484,0.0,0.0,73.60606545387484,48.0,1.0,498.895597093348,6.0,1.0,289.3650755439114,6.0,1.0,289.3650755439114,20.0,0.0,2508930.8122391898 
 04/14  17:00:00,9.600000000000002,1.0,129.5463759103369,0.0,0.0,54.705640952162,16.200000000000004,1.0,721.8759522011767,0.0,0.0,54.705640952162,48.0,1.0,293.47001074803469,6.0,1.0,129.5463759103369,6.0,1.0,129.5463759103369,20.0,0.0,1277562.819467201 
 04/14  18:00:00,2.4000000000000005,0.25,33.224089156985659,16.200000000000004,0.75,55.84091324376312,16.200000000000004,1.0,478.5380066361648,0.0,0.0,33.079284452308929,48.0,1.0,110.05708905857192,1.5,0.25,33.224089156985659,1.5,0.25,33.224089156985659,20.000000000000005,176770.91164653959,120557.16870292693 
 04/14  19:00:00,0.0,0.0,3.0410512411444148,10.8,0.5,9.313852584970033,8.100000000000002,0.5,40.83756785386267,0.0,0.0,3.0410512411444148,24.0,0.5,6.196189245574405,0.0,0.0,3.0410512411444148,0.0,0.0,3.0410512411444148,19.999999999999998,1409960.3143693046,0.0 
 04/14  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2765393.925998084,0.0 
 04/14  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3637658.5068933789,0.0 
 04/14  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,4218588.385381025,0.0 
 04/14  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4616951.613834353,0.0 
 04/14  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4920216.979419277,0.0 
 04/15  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5166461.066271731,0.0 
 04/15  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5383285.453012244,0.0 
 04/15  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,5592723.433531165,0.0 
 04/15  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5771199.709615344,0.0 
 04/15  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5844092.932295425,0.0 
 04/15  06:00:00,0.0,0.0,15.643250238725912,16.200000000000004,0.75,36.37388943830332,0.0,0.0,15.643250238725912,12.150000000000003,0.75,161.2677701586253,36.0,0.75,36.235532007322877,0.0,0.0,15.643250238725912,0.0,0.0,15.643250238725912,20.0,5809053.616174018,0.0 
 04/15  07:00:00,2.4000000000000005,0.25,90.6735868181777,16.200000000000004,0.75,102.08137699205567,0.0,0.0,83.26638896923818,16.200000000000004,1.0,736.7794092781376,48.0,1.0,259.38568823170297,1.5,0.25,90.6735868181777,1.5,0.25,90.6735868181777,20.0,4822997.472073412,0.0 
 04/15  08:00:00,9.600000000000002,1.0,253.14054869998547,0.0,0.0,125.37565725599069,0.0,0.0,125.37565725599069,16.200000000000004,1.0,968.6482816241318,48.0,1.0,500.7369061911275,6.0,1.0,253.14054869998547,6.0,1.0,253.14054869998547,20.0,2954517.259800574,0.0 
 04/15  09:00:00,9.600000000000002,1.0,433.9592635319267,0.0,0.0,147.59368353655874,0.0,0.0,147.59368353655874,16.200000000000004,1.0,942.4370815509387,48.0,1.0,703.1156177777339,6.0,1.0,433.9592635319267,6.0,1.0,433.9592635319267,20.0,1089320.539093387,0.0 
 04/15  10:00:00,9.600000000000002,1.0,574.1724312872514,0.0,0.0,159.74867311979495,0.0,0.0,159.74867311979495,16.200000000000004,1.0,775.8480529158082,48.0,1.0,853.9184285883509,6.0,1.0,574.1724312872514,6.0,1.0,574.1724312872514,20.000000000000005,12516.093564589573,491796.80693280397 
 04/15  11:00:00,9.600000000000002,1.0,660.9551060389293,0.0,0.0,161.5788504011246,0.0,0.0,161.5788504011246,16.200000000000004,1.0,534.615577975069,48.0,1.0,944.9860860343471,6.0,1.0,660.9551060389293,6.0,1.0,660.9551060389293,20.0,0.0,1895376.1278571862 
 04/15  12:00:00,9.600000000000002,1.0,685.7044977471059,0.0,0.0,156.05005419094648,4.050000000000001,0.25,156.36820752742279,12.150000000000003,0.75,258.6540845645309,48.0,1.0,973.7407230477892,6.0,1.0,685.7044977471059,6.0,1.0,685.7044977471059,20.0,0.0,3529487.962056663 
 04/15  13:00:00,9.600000000000002,1.0,655.8946528786166,0.0,0.0,147.68041732292836,16.200000000000004,1.0,313.4648013751911,0.0,0.0,147.68041732292836,48.0,1.0,941.0165577097033,6.0,1.0,655.8946528786166,6.0,1.0,655.8946528786166,20.0,0.0,4600740.645599194 
 04/15  14:00:00,9.600000000000002,1.0,581.6240542474081,0.0,0.0,132.8144931910863,16.200000000000004,1.0,541.9072173820424,0.0,0.0,132.8144931910863,48.0,1.0,851.6651048498364,6.0,1.0,581.6240542474081,6.0,1.0,581.6240542474081,20.0,0.0,4981982.289225463 
 04/15  15:00:00,9.600000000000002,1.0,457.3151539489592,0.0,0.0,109.04719520993624,16.200000000000004,1.0,713.9406268958333,0.0,0.0,109.04719520993624,48.0,1.0,707.2325493929168,6.0,1.0,457.3151539489592,6.0,1.0,457.3151539489592,20.0,0.0,4644811.061524787 
 04/15  16:00:00,9.600000000000002,1.0,293.87344862163789,0.0,0.0,77.14675985630572,16.200000000000004,1.0,798.5574767473083,0.0,0.0,77.14675985630572,48.0,1.0,517.0242493671552,6.0,1.0,293.87344862163789,6.0,1.0,293.87344862163789,20.0,0.0,3660962.3418445086 
 04/15  17:00:00,9.600000000000002,1.0,124.18273811157397,0.0,0.0,49.81032402754254,16.200000000000004,1.0,749.1191980635437,0.0,0.0,49.81032402754254,48.0,1.0,303.3734108037909,6.0,1.0,124.18273811157397,6.0,1.0,124.18273811157397,20.0,0.0,2269129.974386957 
 04/15  18:00:00,0.0,0.0,32.030310428864499,21.6,1.0,58.63390073147214,16.200000000000004,1.0,502.7405847716595,0.0,0.0,32.030310428864499,48.0,1.0,113.79138907551311,0.0,0.0,32.030310428864499,0.0,0.0,32.030310428864499,20.0,0.0,983249.9783043426 
 04/15  19:00:00,0.0,0.0,2.9183860381902679,10.8,0.5,9.740417781703622,8.100000000000002,0.5,42.662574426493168,0.0,0.0,2.9183860381902679,24.0,0.5,6.16883402408097,0.0,0.0,2.9183860381902679,0.0,0.0,2.9183860381902679,20.0,191132.425508288,76867.63644052114 
 04/15  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1261612.8372253394,0.0 
 04/15  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2411505.075256761,0.0 
 04/15  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3400784.187778042,0.0 
 04/15  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4102615.9110422807,0.0 
 04/15  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4646212.506584695,0.0 
 04/16  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5050001.80099265,0.0 
 04/16  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5202165.313035581,0.0 
 04/16  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5225092.66461071,0.0 
 04/16  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,5225220.536198582,0.0 
 04/16  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5304796.024565591,0.0 
 04/16  06:00:00,0.0,0.0,16.138534720108046,16.200000000000004,0.75,37.520059745055387,0.0,0.0,16.138534720108046,12.150000000000003,0.75,161.79704216491579,36.0,0.75,37.50572201700662,0.0,0.0,16.138534720108046,0.0,0.0,16.138534720108046,20.0,5331158.437057091,0.0 
 04/16  07:00:00,2.4000000000000005,0.25,90.61298209314376,16.200000000000004,0.75,104.87758995247464,0.0,0.0,84.02993686290822,16.200000000000004,1.0,739.0778338426717,48.0,1.0,263.4049550319379,1.5,0.25,90.61298209314376,1.5,0.25,90.61298209314376,20.0,4218485.621980404,0.0 
 04/16  08:00:00,9.600000000000002,1.0,249.54533545739313,0.0,0.0,125.71647434851997,0.0,0.0,125.71647434851997,16.200000000000004,1.0,969.3128500638211,48.0,1.0,504.8821879702071,6.0,1.0,249.54533545739313,6.0,1.0,249.54533545739313,20.0,2072607.1591852976,0.0 
 04/16  09:00:00,9.600000000000002,1.0,428.2639468270624,0.0,0.0,147.31003490241097,0.0,0.0,147.31003490241097,16.200000000000004,1.0,939.2435164010813,48.0,1.0,705.007304087265,6.0,1.0,428.2639468270624,6.0,1.0,428.2639468270624,20.0,194194.75329977217,320393.37447416168 
 04/16  10:00:00,9.600000000000002,1.0,563.2058061713283,0.0,0.0,157.24343714594063,0.0,0.0,157.24343714594063,16.200000000000004,1.0,767.1546781471732,48.0,1.0,848.2674641520587,6.0,1.0,563.2058061713283,6.0,1.0,563.2058061713283,20.0,0.0,2016314.2585262443 
 04/16  11:00:00,9.600000000000002,1.0,642.2408292884786,0.0,0.0,156.49438013416285,0.0,0.0,156.49438013416285,16.200000000000004,1.0,522.1894173170637,48.0,1.0,928.4566330323714,6.0,1.0,642.2408292884786,6.0,1.0,642.2408292884786,20.0,0.0,3925094.7795018756 
 04/16  12:00:00,9.600000000000002,1.0,650.4325600129155,0.0,0.0,149.21064436718346,4.050000000000001,0.25,149.76945377050309,12.150000000000003,0.75,247.23315303753905,48.0,1.0,937.471641493507,6.0,1.0,650.4325600129155,6.0,1.0,650.4325600129155,20.0,0.0,5173873.08140489 
 04/16  13:00:00,9.600000000000002,1.0,588.9587049187942,0.0,0.0,135.9910543120949,16.200000000000004,1.0,284.9516656903583,0.0,0.0,135.9910543120949,48.0,1.0,848.382875793279,6.0,1.0,588.9587049187942,6.0,1.0,588.9587049187942,20.0,0.0,5503499.05906784 
 04/16  14:00:00,9.600000000000002,1.0,499.1446715264935,0.0,0.0,133.76632084841726,16.200000000000004,1.0,469.4307174438636,0.0,0.0,133.76632084841726,48.0,1.0,715.7811805249176,6.0,1.0,499.1446715264935,6.0,1.0,499.1446715264935,20.000000000000005,0.0,5346928.196349115 
 04/16  15:00:00,9.600000000000002,1.0,381.87050036088029,0.0,0.0,129.4500963107007,16.200000000000004,1.0,574.0136085961499,0.0,0.0,129.4500963107007,48.0,1.0,567.3798077839808,6.0,1.0,381.87050036088029,6.0,1.0,381.87050036088029,20.0,0.0,4692883.933706844 
 04/16  16:00:00,9.600000000000002,1.0,258.2368524826932,0.0,0.0,105.54900797323458,16.200000000000004,1.0,624.2302854504833,0.0,0.0,105.54900797323458,48.0,1.0,430.40235728222816,6.0,1.0,258.2368524826932,6.0,1.0,258.2368524826932,20.0,0.0,3857136.533482835 
 04/16  17:00:00,9.600000000000002,1.0,125.02565205503423,0.0,0.0,75.71817430246054,16.200000000000004,1.0,567.9704269048516,0.0,0.0,75.71817430246054,48.0,1.0,269.3409641570198,6.0,1.0,125.02565205503423,6.0,1.0,125.02565205503423,20.0,0.0,2680820.142371113 
 04/16  18:00:00,0.0,0.0,41.55408435535074,21.6,1.0,60.51718522469916,16.200000000000004,1.0,354.88967810415098,0.0,0.0,41.55408435535074,48.0,1.0,110.92724929126219,0.0,0.0,41.55408435535074,0.0,0.0,41.55408435535074,20.0,0.0,1486014.0156672737 
 04/16  19:00:00,0.0,0.0,3.79799640490715,10.8,0.5,8.508530935285652,8.100000000000002,0.5,30.366936387758654,0.0,0.0,3.79799640490715,24.0,0.5,7.493228730185577,0.0,0.0,3.79799640490715,0.0,0.0,3.79799640490715,20.0,7858.798330133319,385181.9480778355 
 04/16  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,555005.6038264358,0.0 
 04/16  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1500652.6873611494,0.0 
 04/16  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2330879.7157291949,0.0 
 04/16  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2787637.0824698398,0.0 
 04/16  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3006929.552271788,0.0 
 04/17  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3111401.3767706027,0.0 
 04/17  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3188695.253959393,0.0 
 04/17  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3249130.5602432775,0.0 
 04/17  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3345448.3425736415,0.0 
 04/17  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3571704.2513225127,0.0 
 04/17  06:00:00,0.0,0.0,17.176290519158614,16.200000000000004,0.75,39.46065936071461,0.0,0.0,17.176290519158614,12.150000000000003,0.75,164.4226730236956,36.0,0.75,39.884188015595409,0.0,0.0,17.176290519158614,0.0,0.0,17.176290519158614,20.0,3805613.5044598386,0.0 
 04/17  07:00:00,2.4000000000000005,0.25,90.60561858061664,16.200000000000004,0.75,107.7402080822092,0.0,0.0,84.85974570839758,16.200000000000004,1.0,740.8818293922373,48.0,1.0,267.2649674040538,1.5,0.25,90.60561858061664,1.5,0.25,90.60561858061664,20.000000000000005,3079274.838592848,0.0 
 04/17  08:00:00,9.600000000000002,1.0,245.67019065402406,0.0,0.0,125.9095302470688,0.0,0.0,125.9095302470688,16.200000000000004,1.0,968.6571145818188,48.0,1.0,508.3309161807946,6.0,1.0,245.67019065402406,6.0,1.0,245.67019065402406,20.0,1313236.021667162,0.0 
 04/17  09:00:00,9.600000000000002,1.0,424.09512285303347,0.0,0.0,147.48453106112764,0.0,0.0,147.48453106112764,16.200000000000004,1.0,939.0893484151795,48.0,1.0,709.4023043491027,6.0,1.0,424.09512285303347,6.0,1.0,424.09512285303347,20.0,0.0,750923.2445590745 
 04/17  10:00:00,9.600000000000002,1.0,563.2746753573538,0.0,0.0,159.48592096166525,0.0,0.0,159.48592096166525,16.200000000000004,1.0,772.2036441823223,48.0,1.0,859.8242529224481,6.0,1.0,563.2746753573538,6.0,1.0,563.2746753573538,20.0,0.0,2867294.020957021 
 04/17  11:00:00,9.600000000000002,1.0,649.2863740743862,0.0,0.0,161.19167298207464,0.0,0.0,161.19167298207464,16.200000000000004,1.0,531.1533865196145,48.0,1.0,950.3243336628805,6.0,1.0,649.2863740743862,6.0,1.0,649.2863740743862,20.0,0.0,4842487.230897524 
