"ModelObjectId","Zone","InheritedZoneHandle","ParentId","Block","Title","ActivityTemplateId","ZoneType","ZoneMultiplier","IncludeZone","IncludeZoneDaylighting","FloorArea","ZoneVolumeEdit","OccupancyValueIsOccupied","OccupancyValue","OccupancySchedule","ComputersOn","ComputersValue","ComputersSchedule","ComputersRadiantFraction","EquipmentOn","EquipmentValue","EquipmentSchedule","EquipmentRadiantFraction","MiscellaneousOn","MiscellaneousValue","MiscellaneousSchedule","MiscellaneousFuel","MiscellaneousFractionLost","MiscellaneousLatentFraction","MiscellaneousRadiantFraction","CateringOn","CateringValue","CateringSchedule","CateringFuel","CateringFractionLost","CateringLatentFraction","CateringRadiantFraction","ProcessOn","ProcessValue","ProcessSchedule","ProcessFuel","ProcessFractionLost","ProcessLatentFraction","ProcessRadiantFraction"
"Model Object Identifier","Zone","Inherited Zone Handle","Parent Identifier","Block","Identity - Identity - Name","Activity - Activity Template - Template","Activity - Activity Template - Zone type","Activity - Activity Template - Zone multiplier","Activity - Activity Template - Include zone in thermal calculations","Activity - Activity Template - Include zone in Radiance daylighting calculations","Activity - Floor Areas and Volumes - Floor area (m2)","Activity - Floor Areas and Volumes - Zone volume (m3)","Activity - Occupancy - Occupied?","Activity - Occupancy - Occupancy density (people/m2)","Activity - Occupancy - Schedule","Activity - Computers - On","Activity - Computers - Power density (W/m2)","Activity - Computers - Schedule","Activity - Computers - Radiant fraction","Activity - Office Equipment - On","Activity - Office Equipment - Power density (W/m2)","Activity - Office Equipment - Schedule","Activity - Office Equipment - Radiant fraction","Activity - Miscellaneous - On","Activity - Miscellaneous - Power density (W/m2)","Activity - Miscellaneous - Schedule","Activity - Miscellaneous - Fuel","Activity - Miscellaneous - Fraction lost","Activity - Miscellaneous - Latent fraction","Activity - Miscellaneous - Radiant fraction","Activity - Catering - On","Activity - Catering - Power density (W/m2)","Activity - Catering - Schedule","Activity - Catering - Fuel","Activity - Catering - Fraction lost","Activity - Catering - Latent fraction","Activity - Catering - Radiant fraction","Activity - Process - On","Activity - Process - Power density (W/m2)","Activity - Process - Schedule","Activity - Process - Fuel","Activity - Process - Fraction lost","Activity - Process - Latent fraction","Activity - Process - Radiant fraction"
"514","03XEVHall","0","0","Block 3","03XEVHall","Generic Office Area|1105","1-Standard","1","True","True","13.6","53.16","True","0.1110","Office_OpenOff_Occ|2864","False","0.00","Office_OpenOff_Equip|2867","0.200","True","11.77","Office_OpenOff_Equip|2867","0.200","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000"
"521","NXEV","0","0","Block 3","NXEV","Generic Office Area|1105","1-Standard","1","True","True","16.9","65.99","True","0.1110","Office_OpenOff_Occ|2864","False","0.00","Office_OpenOff_Equip|2867","0.200","True","11.77","Office_OpenOff_Equip|2867","0.200","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000"
"528","NXStairXDSPS","0","0","Block 3","NXStairXDSPS","Generic Office Area|1105","1-Standard","1","True","True","51.8","202.14","True","0.1110","Office_OpenOff_Occ|2864","False","0.00","Office_OpenOff_Equip|2867","0.200","True","11.77","Office_OpenOff_Equip|2867","0.200","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000"
"537","05XOffice2","0","0","Block 3","05XOffice2","Generic Office Area|1105","1-Standard","1","True","True","496.5","1936.44","True","0.1110","Office_OpenOff_Occ|2864","False","0.00","Office_OpenOff_Equip|2867","0.200","True","11.77","Office_OpenOff_Equip|2867","0.200","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000"
"546","02XVending","0","0","Block 3","02XVending","Generic Office Area|1105","1-Standard","1","True","True","20.6","80.49","True","0.1110","Office_OpenOff_Occ|2864","False","0.00","Office_OpenOff_Equip|2867","0.200","True","11.77","Office_OpenOff_Equip|2867","0.200","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000"
"554","NXWC","0","0","Block 3","NXWC","Generic Office Area|1105","1-Standard","1","True","True","66.7","260.03","True","0.1110","Office_OpenOff_Occ|2864","False","0.00","Office_OpenOff_Equip|2867","0.200","True","11.77","Office_OpenOff_Equip|2867","0.200","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000"
"561","04XOffice1","0","0","Block 3","04XOffice1","Generic Office Area|1105","1-Standard","1","True","True","585.9","2284.83","True","0.1110","Office_OpenOff_Occ|2864","False","0.00","Office_OpenOff_Equip|2867","0.200","True","11.77","Office_OpenOff_Equip|2867","0.200","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000"
"586","NXMech","0","0","Block 4","NXMech","Generic Office Area|1105","1-Standard","1","True","True","46.0","179.36","True","0.1110","Office_OpenOff_Occ|2864","False","0.00","Office_OpenOff_Equip|2867","0.200","True","11.77","Office_OpenOff_Equip|2867","0.200","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000"
"603","NXStair","0","0","Block 5","NXStair","Generic Office Area|1105","1-Standard","1","True","True","19.1","74.32","True","0.1110","Office_OpenOff_Occ|2864","False","0.00","Office_OpenOff_Equip|2867","0.200","True","11.77","Office_OpenOff_Equip|2867","0.200","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000"
"620","Pit","0","0","Block 6","Pit","Generic Office Area|1105","1-Standard","1","True","True","1493.2","1642.51","True","0.1110","Office_OpenOff_Occ|2864","False","0.00","Office_OpenOff_Equip|2867","0.200","True","11.77","Office_OpenOff_Equip|2867","0.200","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000","False","0.00","Office_OpenOff_Equip|2867","1-Electricity from grid","0.000000","0.000000","0.200000"
