Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_S1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_S1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S2:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 01/01  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,5903274.288437981,0.0 
 01/01  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5811867.2131902859,0.0 
 01/01  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5817503.5154319,0.0 
 01/01  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5828726.452972245,0.0 
 01/01  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5834698.146456091,0.0 
 01/01  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5821139.69686958,0.0 
 01/01  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5404505.190078033,0.0 
 01/01  08:00:00,9.600000000000002,1.0,38.07701003509873,0.0,0.0,13.909298301551562,0.0,0.0,13.909298301551562,16.200000000000004,1.0,46.80026302479809,48.0,1.0,28.61898261811079,6.0,1.0,38.07701003509873,148.6897110353644,40.33481031205469,108.35490072330973,535282.9597273119,145205.3171233969,390077.642603915,6.0,1.0,38.07701003509873,148.6897110353644,40.33481031205469,108.35490072330973,535282.9597273119,145205.3171233969,390077.642603915,20.0,4863910.748610638,0.0 
 01/01  09:00:00,9.600000000000002,1.0,120.73356145795725,0.0,0.0,48.22218566765694,0.0,0.0,48.22218566765694,16.200000000000004,1.0,123.88651089267884,48.0,1.0,104.47795886202778,6.0,1.0,120.73356145795725,479.3935835921694,156.76526134891879,322.62832224325066,1725816.90093181,564354.9408561076,1161461.9600757024,6.0,1.0,120.73356145795725,479.3935835921694,156.76526134891879,322.62832224325066,1725816.90093181,564354.9408561076,1161461.9600757024,20.000000000000005,3267029.8528260516,0.0 
 01/01  10:00:00,9.600000000000002,1.0,273.0802101175185,0.0,0.0,64.08251383125202,0.0,0.0,64.08251383125202,16.200000000000004,1.0,187.76175629308046,48.0,1.0,177.73572654389668,6.0,1.0,273.0802101175185,1137.9338800422104,700.8992927515195,437.03458729069077,4096561.9681519574,2523237.4539054699,1573324.5142464867,6.0,1.0,273.0802101175185,1137.9338800422104,700.8992927515195,437.03458729069077,4096561.9681519574,2523237.4539054699,1573324.5142464867,20.01747090881007,1264515.8917293847,0.0 
 01/01  11:00:00,9.600000000000002,1.0,846.3967255062617,0.0,0.0,84.86411138004798,0.0,0.0,84.86411138004798,16.200000000000004,1.0,354.8843259086957,48.0,1.0,413.0795231179312,6.0,1.0,846.3967255062617,3648.0536435246278,2999.4710466491549,648.5825968754733,13132993.116688662,10798095.767936957,2334897.348751704,6.0,1.0,846.3967255062617,3648.0536435246278,2999.4710466491549,648.5825968754733,13132993.116688662,10798095.767936957,2334897.348751704,24.89917356675938,0.0,634727.3720842158 
 01/01  12:00:00,9.600000000000002,1.0,957.488436308519,0.0,0.0,85.3382916504244,0.0,0.0,85.3382916504244,16.200000000000004,1.0,155.55552188737236,48.0,1.0,481.8752979128351,6.0,1.0,957.488436308519,4176.318925574886,3679.8730321021459,496.44589347274077,15034748.13206959,13247542.915567726,1787205.216501867,6.0,1.0,957.488436308519,4176.318925574886,3679.8730321021459,496.44589347274077,15034748.13206959,13247542.915567726,1787205.216501867,26.970751485199754,0.0,9643449.300807594 
 01/01  13:00:00,9.600000000000002,1.0,919.3526450477816,0.0,0.0,68.30690377704338,16.200000000000004,1.0,230.78546256574755,0.0,0.0,68.30690377704338,48.0,1.0,450.2347448711188,6.0,1.0,919.3526450477816,4023.0198475031727,3657.9891385885778,365.03070891459518,14482871.451011422,13168760.898918879,1314110.5520925425,6.0,1.0,919.3526450477816,4023.0198475031727,3657.9891385885778,365.03070891459518,14482871.451011422,13168760.898918879,1314110.5520925425,26.998529137530356,0.0,16879424.265235645 
 01/01  14:00:00,9.600000000000002,1.0,813.7042874360695,0.0,0.0,47.071081050041289,16.200000000000004,1.0,410.3822178180418,0.0,0.0,47.071081050041289,48.0,1.0,365.22499667183407,6.0,1.0,813.7042874360695,3551.64248027022,3324.658944329951,226.98353594026896,12785912.928972792,11968772.199587824,817140.7293849683,6.0,1.0,813.7042874360695,3551.64248027022,3324.658944329951,226.98353594026896,12785912.928972792,11968772.199587824,817140.7293849683,26.999789347473205,0.0,18396602.645722528 
 01/01  15:00:00,9.600000000000002,1.0,617.4866953696824,0.0,0.0,25.23690594629189,16.200000000000004,1.0,495.40644387555497,0.0,0.0,25.23690594629189,48.0,1.0,228.7710299089984,6.0,1.0,617.4866953696824,2656.1752062488915,2548.059097212493,108.11610903639871,9562230.74249601,9173012.749964973,389217.9925310354,6.0,1.0,617.4866953696824,2656.1752062488915,2548.059097212493,108.11610903639871,9562230.74249601,9173012.749964973,389217.9925310354,26.99997248994559,0.0,15841521.68126833 
 01/01  16:00:00,9.600000000000002,1.0,352.72897236029,0.0,0.0,11.326331362780732,16.200000000000004,1.0,409.1900211508456,0.0,0.0,11.326331362780732,48.0,1.0,86.45680629470498,6.0,1.0,352.72897236029,1458.946320666717,1394.5727066527898,64.37361401392715,5252206.754400181,5020461.743950043,231745.01045013779,6.0,1.0,352.72897236029,1458.946320666717,1394.5727066527898,64.37361401392715,5252206.754400181,5020461.743950043,231745.01045013779,26.99999744922115,0.0,10426535.800108463 
 01/01  17:00:00,4.800000000000001,0.5,34.98630467074196,0.0,0.0,4.157798398130803,8.100000000000002,0.5,53.038175040448859,0.0,0.0,4.157798398130803,24.0,0.5,7.594541103168712,3.0,0.5,34.98630467074196,134.92378913888533,81.15376800858458,53.77002113030075,485725.6408999872,292153.5648309045,193572.0760690827,3.0,0.5,34.98630467074196,134.92378913888533,81.15376800858458,53.77002113030075,485725.6408999872,292153.5648309045,193572.0760690827,26.99999993134388,0.0,2520619.3466165966 
 01/01  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.603749617499049,0.0,0.0 
 01/01  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.821562254834875,0.0,0.0 
 01/01  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.473246129460617,277456.6918965283,0.0 
 01/01  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000001070486154,2038273.2193297332,0.0 
 01/01  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000460019,3597791.107302651,0.0 
 01/01  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000032693,4630085.002973521,0.0 
 01/01  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000303,5664653.822537871,0.0 
 01/02  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,6557047.323132331,0.0 
 01/02  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7244520.295893123,0.0 
 01/02  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7855060.270895539,0.0 
 01/02  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8287578.672163848,0.0 
 01/02  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8653087.848541577,0.0 
 01/02  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9020110.774552402,0.0 
 01/02  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9325111.736254689,0.0 
 01/02  08:00:00,9.600000000000002,1.0,4.940257136156941,0.0,0.0,4.499594616217312,0.0,0.0,4.499594616217312,16.200000000000004,1.0,5.102284941257064,48.0,1.0,8.821280541692199,6.0,1.0,4.940257136156941,19.148998388204338,1.7715584753670495,17.37743991283729,68936.39419753562,6377.610511321378,62558.78368621424,6.0,1.0,4.940257136156941,19.148998388204338,1.7715584753670495,17.37743991283729,68936.39419753562,6377.610511321378,62558.78368621424,20.0,9447607.081319668,0.0 
 01/02  09:00:00,9.600000000000002,1.0,18.45079343833271,0.0,0.0,16.228644688103029,0.0,0.0,16.228644688103029,16.200000000000004,1.0,18.490898922104518,48.0,1.0,31.934623005652186,6.0,1.0,18.45079343833271,72.06951604737719,9.394470407070909,62.67504564030628,259450.2577705579,33820.09346545527,225630.1643051026,6.0,1.0,18.45079343833271,72.06951604737719,9.394470407070909,62.67504564030628,259450.2577705579,33820.09346545527,225630.1643051026,20.0,9372314.29274758,0.0 
 01/02  10:00:00,9.600000000000002,1.0,29.798599993583204,0.0,0.0,26.661707543980684,0.0,0.0,26.661707543980684,16.200000000000004,1.0,28.746025935330445,48.0,1.0,52.32572188741163,6.0,1.0,29.798599993583204,116.65075258569419,13.683205431711008,102.96754715398319,419942.7093084991,49259.53955415962,370683.1697543395,6.0,1.0,29.798599993583204,116.65075258569419,13.683205431711008,102.96754715398319,419942.7093084991,49259.53955415962,370683.1697543395,20.0,9170652.027216137,0.0 
 01/02  11:00:00,9.600000000000002,1.0,37.66081645028808,0.0,0.0,34.24483123305551,0.0,0.0,34.24483123305551,16.200000000000004,1.0,35.47509841587074,48.0,1.0,66.91117535925345,6.0,1.0,37.66081645028808,147.3516325948786,15.098052476154532,132.25358011872408,530465.877341563,54352.98891415632,476112.88842740669,6.0,1.0,37.66081645028808,147.3516325948786,15.098052476154532,132.25358011872408,530465.877341563,54352.98891415632,476112.88842740669,20.0,8884485.243362742,0.0 
 01/02  12:00:00,9.600000000000002,1.0,41.40159530177645,0.0,0.0,37.857401445840768,0.0,0.0,37.857401445840768,16.200000000000004,1.0,38.149776744725247,48.0,1.0,73.81527477694269,6.0,1.0,41.40159530177645,161.93745377380305,15.73212307352177,146.20533070028126,582974.8335856909,56635.64306467837,526339.1905210125,6.0,1.0,41.40159530177645,161.93745377380305,15.73212307352177,146.20533070028126,582974.8335856909,56635.64306467837,526339.1905210125,20.0,8888455.026075788,0.0 
 01/02  13:00:00,9.600000000000002,1.0,40.16807280275091,0.0,0.0,36.655291643891889,16.200000000000004,1.0,37.3207331223841,0.0,0.0,36.655291643891889,48.0,1.0,71.52751851982518,6.0,1.0,40.16807280275091,157.14044570446743,15.577664530027768,141.56278117443964,565705.6045360827,56079.592308099964,509626.01222798277,6.0,1.0,40.16807280275091,157.14044570446743,15.577664530027768,141.56278117443964,565705.6045360827,56079.592308099964,509626.01222798277,20.0,9107069.339310695,0.0 
 01/02  14:00:00,9.600000000000002,1.0,34.2424816398826,0.0,0.0,30.91859379048615,16.200000000000004,1.0,32.49650330928985,0.0,0.0,30.91859379048615,48.0,1.0,60.550479614428308,6.0,1.0,34.2424816398826,134.0441017378459,14.636454691792882,119.40764704605302,482558.7662562452,52691.23689045437,429867.52936579086,6.0,1.0,34.2424816398826,134.0441017378459,14.636454691792882,119.40764704605302,482558.7662562452,52691.23689045437,429867.52936579086,20.0,9308287.973094054,0.0 
 01/02  15:00:00,9.600000000000002,1.0,24.57715575574671,0.0,0.0,21.767425197846884,16.200000000000004,1.0,23.989887920179116,0.0,0.0,21.767425197846884,48.0,1.0,42.83528225340006,6.0,1.0,24.57715575574671,96.21239088087478,12.146568135545053,84.06582274532974,346364.6071711492,43727.645287962194,302636.96188318709,6.0,1.0,24.57715575574671,96.21239088087478,12.146568135545053,84.06582274532974,346364.6071711492,43727.645287962194,302636.96188318709,19.999999999999998,9534924.748619434,0.0 
 01/02  16:00:00,9.600000000000002,1.0,12.071720843964173,0.0,0.0,10.471489556509756,16.200000000000004,1.0,12.345284597886842,0.0,0.0,10.471489556509756,48.0,1.0,20.645484436397987,6.0,1.0,12.071720843964173,47.07308388820579,6.632178409674741,40.44090547853104,169463.1019975408,23875.84227482907,145587.25972271176,6.0,1.0,12.071720843964173,47.07308388820579,6.632178409674741,40.44090547853104,169463.1019975408,23875.84227482907,145587.25972271176,20.0,9956886.265077446,0.0 
 01/02  17:00:00,4.800000000000001,0.5,1.0769995342355397,0.0,0.0,0.8102628127030387,8.100000000000002,0.5,1.232904344347459,0.0,0.0,0.8102628127030387,24.0,0.5,1.5150218878757443,3.0,0.5,1.0769995342355397,4.157130122847196,1.0278941488761642,3.1292359739710315,14965.668442249906,3700.418935954191,11265.249506295713,3.0,0.5,1.0769995342355397,4.157130122847196,1.0278941488761642,3.1292359739710315,14965.668442249906,3700.418935954191,11265.249506295713,19.999999999999998,10570080.811424643,0.0 
 01/02  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,11046846.25463587,0.0 
 01/02  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11285517.682774116,0.0 
 01/02  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11426762.29833276,0.0 
 01/02  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11524802.869072717,0.0 
 01/02  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11652744.535363857,0.0 
 01/02  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,11808946.216514437,0.0 
 01/02  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11864745.413031759,0.0 
 01/03  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11938658.128265132,0.0 
 01/03  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11926875.935129103,0.0 
 01/03  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11837356.871741964,0.0 
 01/03  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11822572.762422247,0.0 
 01/03  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11962170.129838558,0.0 
 01/03  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12184767.050104704,0.0 
 01/03  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12357956.354407758,0.0 
 01/03  08:00:00,9.600000000000002,1.0,27.574733616906383,0.0,0.0,12.72388047330857,0.0,0.0,12.72388047330857,16.200000000000004,1.0,33.13927500221549,48.0,1.0,25.28338109695999,6.0,1.0,27.574733616906383,107.2323513975518,19.396766319304296,87.8355850782475,386036.46503118649,69828.35874949546,316208.10628169108,6.0,1.0,27.574733616906383,107.2323513975518,19.396766319304296,87.8355850782475,386036.46503118649,69828.35874949546,316208.10628169108,20.0,12066926.551481218,0.0 
 01/03  09:00:00,9.600000000000002,1.0,86.78853357602083,0.0,0.0,43.19818671841929,0.0,0.0,43.19818671841929,16.200000000000004,1.0,89.06247234928162,48.0,1.0,88.65670346047642,6.0,1.0,86.78853357602083,341.48968052625818,76.50968220283898,264.9799983234192,1229362.8498945293,275434.8559302203,953927.9939643091,6.0,1.0,86.78853357602083,341.48968052625818,76.50968220283898,264.9799983234192,1229362.8498945293,275434.8559302203,953927.9939643091,19.999999999999998,11003190.850426324,0.0 
 01/03  10:00:00,9.600000000000002,1.0,73.2167350694906,0.0,0.0,56.639417693175719,0.0,0.0,56.639417693175719,16.200000000000004,1.0,67.68550653370923,48.0,1.0,113.48743530504919,6.0,1.0,73.2167350694906,286.2753331763335,30.71956209498633,255.5557710813472,1030591.1994348007,110590.42354195079,920000.7758928498,6.0,1.0,73.2167350694906,286.2753331763335,30.71956209498633,255.5557710813472,1030591.1994348007,110590.42354195079,920000.7758928498,20.0,10673378.769529546,0.0 
 01/03  11:00:00,9.600000000000002,1.0,333.58198772796427,0.0,0.0,74.0520840469583,0.0,0.0,74.0520840469583,16.200000000000004,1.0,151.26142070436814,48.0,1.0,219.65175367225855,6.0,1.0,333.58198772796427,1403.5911372476035,903.1579181085751,500.43321913902846,5052928.094091373,3251368.5051908709,1801559.5889005024,6.0,1.0,333.58198772796427,1403.5911372476035,903.1579181085751,500.43321913902846,5052928.094091373,3251368.5051908709,1801559.5889005024,19.999999999999998,8572764.669349079,0.0 
 01/03  12:00:00,9.600000000000002,1.0,930.9252096118951,0.0,0.0,83.73624034557548,0.0,0.0,83.73624034557548,16.200000000000004,1.0,156.20409176192585,48.0,1.0,471.52157091127267,6.0,1.0,930.9252096118951,4059.1660949806675,3572.3645614440458,486.80153353662208,14612997.941930403,12860512.421198566,1752485.5207318394,6.0,1.0,930.9252096118951,4059.1660949806675,3572.3645614440458,486.80153353662208,14612997.941930403,12860512.421198566,1752485.5207318394,21.278410421341456,684911.7713728934,0.0 
 01/03  13:00:00,9.600000000000002,1.0,807.3209730355684,0.0,0.0,72.52049227247466,16.200000000000004,1.0,205.1955588150854,0.0,0.0,72.52049227247466,48.0,1.0,403.30059652559137,6.0,1.0,807.3209730355684,3510.4510899054596,3039.373814055466,471.07727584999346,12637623.923659657,10941745.730599679,1695878.1930599765,6.0,1.0,807.3209730355684,3510.4510899054596,3039.373814055466,471.07727584999346,12637623.923659657,10941745.730599679,1695878.1930599765,25.896647747922676,0.0,113358.66034935367 
 01/03  14:00:00,9.600000000000002,1.0,531.7523573991667,0.0,0.0,71.30831796275484,16.200000000000004,1.0,289.38185098702868,0.0,0.0,71.30831796275484,48.0,1.0,268.8577516765671,6.0,1.0,531.7523573991667,2256.8687493941476,1653.42720122524,603.4415481689075,8124727.497818931,5952337.924410865,2172389.573408067,6.0,1.0,531.7523573991667,2256.8687493941476,1653.42720122524,603.4415481689075,8124727.497818931,5952337.924410865,2172389.573408067,26.945516629410777,0.0,359022.9072719818 
 01/03  15:00:00,9.600000000000002,1.0,473.4757491455812,0.0,0.0,47.98607698836874,16.200000000000004,1.0,388.04937735102546,0.0,0.0,47.98607698836874,48.0,1.0,192.67864075514579,6.0,1.0,473.4757491455812,1995.2633027623988,1577.3938929847514,417.86940977764757,7182947.889944635,5678618.014745104,1504329.8751995313,6.0,1.0,473.4757491455812,1995.2633027623988,1577.3938929847514,417.86940977764757,7182947.889944635,5678618.014745104,1504329.8751995313,26.99999939514258,0.0,216059.36749988333 
